timestamp,USDBON8H,XBTBON8H,XBTUSDPI8H
2016-08-28 20:00:00+00:00,0.0008300000000000001,0.0008230000000000001,-0.0008060000000000001
2016-08-29 04:00:00+00:00,0.000891,0.0008990000000000001,0.000383
2016-08-29 12:00:00+00:00,0.001032,0.001082,0.001233
2016-08-29 20:00:00+00:00,0.000586,0.001192,0.000174
2016-08-29 20:00:00+00:00,0.000586,0.001192,0.000174
2016-08-30 04:00:00+00:00,0.00042199999999999996,0.001125,-0.000245
2016-08-30 12:00:00+00:00,0.00037200000000000004,0.001187,-0.000442
2016-08-30 20:00:00+00:00,0.000863,0.001201,0.0005780000000000001
2016-08-31 04:00:00+00:00,0.001109,0.001126,0.001248
2016-08-31 12:00:00+00:00,0.000962,0.00117,0.0016359999999999999
2016-08-31 20:00:00+00:00,0.001093,0.001267,0.0030670000000000003
2016-09-01 04:00:00+00:00,0.001419,0.001161,0.0036079999999999997
2016-09-01 12:00:00+00:00,0.001217,0.001174,0.002102
2016-09-01 12:00:00+00:00,0.001217,0.001174,0.002102
2016-09-01 12:00:00+00:00,0.001217,0.001174,0.002102
2016-09-01 12:00:00+00:00,0.001217,0.001174,0.002102
2016-09-01 20:00:00+00:00,0.000383,0.0010279999999999998,0.000567
2016-09-02 04:00:00+00:00,0.00031,0.0006230000000000001,-0.001201
2016-09-02 12:00:00+00:00,0.000304,0.0005639999999999999,-0.001424
2016-09-02 20:00:00+00:00,0.000297,0.0009029999999999999,0.000101
2016-09-03 04:00:00+00:00,0.000292,0.001101,0.0015660000000000001
2016-09-03 12:00:00+00:00,0.000288,0.001216,0.00045
2016-09-03 20:00:00+00:00,0.000283,0.0012929999999999999,0.000469
2016-09-04 04:00:00+00:00,0.00028900000000000003,0.001068,0.000551
2016-09-04 12:00:00+00:00,0.00028900000000000003,0.001277,0.001567
2016-09-04 20:00:00+00:00,0.00042199999999999996,0.001376,0.0034509999999999996
2016-09-05 04:00:00+00:00,0.001093,0.0014199999999999998,0.0037229999999999997
2016-09-05 12:00:00+00:00,0.001376,0.001493,0.001359
2016-09-05 20:00:00+00:00,0.0032689999999999998,0.001091,0.000475
2016-09-06 04:00:00+00:00,0.003206,0.000505,0.001109
2016-09-06 12:00:00+00:00,0.002928,0.000384,0.00093
2016-09-06 20:00:00+00:00,0.002934,0.00037400000000000004,0.0022960000000000003
2016-09-07 04:00:00+00:00,0.004379,0.000361,0.0019440000000000002
2016-09-07 04:00:00+00:00,0.004379,0.000361,0.0019440000000000002
2016-09-07 12:00:00+00:00,0.003356,0.000336,0.001668
2016-09-07 20:00:00+00:00,0.001861,0.000307,-0.00040899999999999997
2016-09-08 04:00:00+00:00,0.001626,0.000312,-0.002344
2016-09-08 12:00:00+00:00,0.001051,0.000304,7.4e-05
2016-09-08 20:00:00+00:00,0.000604,0.00028199999999999997,0.0019690000000000003
2016-09-09 04:00:00+00:00,0.000412,0.000266,0.003372
2016-09-09 12:00:00+00:00,0.000472,0.000261,0.0039840000000000006
2016-09-09 20:00:00+00:00,0.000529,0.00025,0.001015
2016-09-09 20:00:00+00:00,0.000529,0.00025,0.001015
2016-09-09 20:00:00+00:00,0.000529,0.00025,0.001015
2016-09-09 20:00:00+00:00,0.000529,0.00025,0.001015
2016-09-10 04:00:00+00:00,0.00047000000000000004,0.000241,0.001159
2016-09-10 12:00:00+00:00,0.000401,0.00023999999999999998,0.0014119999999999998
2016-09-10 20:00:00+00:00,0.00038199999999999996,0.00023799999999999998,0.002278
2016-09-11 04:00:00+00:00,0.0008,0.00023500000000000002,0.002014
2016-09-11 12:00:00+00:00,0.000367,0.000234,0.0016940000000000002
2016-09-11 20:00:00+00:00,0.000381,0.00022799999999999999,0.0018510000000000002
